TrackingID,BookingDate,PickupDate,DeliveryDate,OriginCity,DestinationCity,WeightKg,PackageType,ServiceType,DeliveryMode,Price,Status,DelayReason,DeliveryDelayDays,ProcessingTimeHours,ExpectedDays,IsDelayed,BookingMonth,BookingDay,BookingHour,PickupHour,IsInterCity,IsPeakHour,FromMajorCity,ToMajorCity
DAW01117,2024-02-16 13:00:00,2024-02-16 18:00:00,2024-02-19 03:00:00,Islamabad,Islamabad,61.31,Parcel,Same Day,Bus,4565.68,Delayed,None,2,5.0,1,1,2,16,13,18,0,1,1,1
DAW01118,2024-02-16 14:00:00,2024-02-16 19:00:00,2024-02-20 00:00:00,Lahore,Hyderabad,98.38,Documents,Express,Ground,1104.74,Delayed,Traffic,3,5.0,2,1,2,16,14,19,1,0,1,0
DAW01119,2024-02-16 15:00:00,2024-02-16 17:00:00,2024-02-19 23:00:00,Quetta,Quetta,36.4,Parcel,Economy,Air,4068.57,Delayed,Weather,3,2.0,4,0,2,16,15,17,0,1,0,0
DAW01120,2024-02-16 16:00:00,2024-02-16 18:00:00,2024-02-19 07:00:00,Multan,Multan,75.41,Parcel,Economy,Bus,827.0,Delivered,None,2,2.0,4,0,2,16,16,18,0,1,0,0
DAW01121,2024-02-16 17:00:00,2024-02-16 18:00:00,2024-02-20 02:00:00,Multan,Quetta,50.25,Parcel,Economy,Ground,1362.73,Delayed,Operational,3,1.0,4,0,2,16,17,18,1,1,0,0
DAW01122,2024-02-16 18:00:00,2024-02-16 23:00:00,2024-02-21 11:00:00,Sukkur,Peshawar,13.22,Documents,Express,Bus,1368.05,Delivered,None,4,5.0,2,1,2,16,18,23,1,0,0,0
DAW01123,2024-02-16 19:00:00,2024-02-16 22:00:00,2024-02-20 10:00:00,Quetta,Faisalabad,58.43,Documents,Overnight,Bus,4411.9,Delayed,None,3,3.0,1,1,2,16,19,22,1,0,0,0
DAW01124,2024-02-16 20:00:00,2024-02-17 01:00:00,2024-02-19 23:00:00,Rawalpindi,Sukkur,30.34,Parcel,Express,Bus,1155.28,Delivered,None,2,5.0,2,0,2,16,20,1,1,0,0,0
DAW01125,2024-02-16 21:00:00,2024-02-17 00:00:00,2024-02-20 19:00:00,Rawalpindi,Rawalpindi,3.92,Parcel,Economy,Ground,3977.41,Delivered,None,3,3.0,4,0,2,16,21,0,0,0,0,0
DAW01126,2024-02-16 22:00:00,2024-02-17 02:00:00,2024-02-20 12:00:00,Sukkur,Multan,63.68,Documents,Express,Bus,2416.67,Delivered,None,3,4.0,2,1,2,16,22,2,1,0,0,0
DAW01127,2024-02-16 23:00:00,2024-02-17 04:00:00,2024-02-21 20:00:00,Karachi,Lahore,85.96,Documents,Economy,Bus,4995.64,Delayed,Traffic,4,5.0,4,0,2,16,23,4,1,0,1,1
DAW01128,2024-02-17 00:00:00,2024-02-17 04:00:00,2024-02-19 19:00:00,Lahore,Lahore,34.8,Documents,Express,Bus,4227.64,Delivered,None,2,4.0,2,0,2,17,0,4,0,0,1,1
DAW01129,2024-02-17 01:00:00,2024-02-17 03:00:00,2024-02-19 01:00:00,Lahore,Lahore,39.33,Cargo,Express,Bus,3750.58,Delayed,None,1,2.0,2,0,2,17,1,3,0,0,1,1
DAW01130,2024-02-17 02:00:00,2024-02-17 04:00:00,2024-02-22 01:00:00,Multan,Hyderabad,89.16,Parcel,Economy,Air,4379.49,Delayed,Operational,4,2.0,4,0,2,17,2,4,1,0,0,0
DAW01131,2024-02-17 03:00:00,2024-02-17 04:00:00,2024-02-21 17:00:00,Rawalpindi,Peshawar,81.45,Cargo,Economy,Air,3243.35,Delayed,Traffic,4,1.0,4,0,2,17,3,4,1,0,0,0
DAW01132,2024-02-17 04:00:00,2024-02-17 09:00:00,2024-02-21 22:00:00,Gujranwala,Lahore,71.64,Documents,Express,Ground,4249.53,Delayed,None,4,5.0,2,1,2,17,4,9,1,1,0,1
DAW01133,2024-02-17 05:00:00,2024-02-17 09:00:00,2024-02-19 08:00:00,Hyderabad,Lahore,25.26,Cargo,Express,Bus,1453.41,Delivered,None,1,4.0,2,0,2,17,5,9,1,1,0,1
DAW01134,2024-02-17 06:00:00,2024-02-17 09:00:00,2024-02-21 15:00:00,Islamabad,Sukkur,91.07,Documents,Economy,Bus,668.98,Delayed,Traffic,4,3.0,4,0,2,17,6,9,1,1,1,0
DAW01135,2024-02-17 07:00:00,2024-02-17 09:00:00,2024-02-20 07:00:00,Islamabad,Peshawar,15.86,Parcel,Economy,Ground,3156.47,Delayed,Weather,2,2.0,4,0,2,17,7,9,1,1,1,0
DAW01136,2024-02-17 08:00:00,2024-02-17 10:00:00,2024-02-21 06:00:00,Islamabad,Gujranwala,62.86,Parcel,Express,Air,2286.51,Delivered,None,3,2.0,2,1,2,17,8,10,1,1,1,0
DAW01137,2024-02-17 09:00:00,2024-02-17 12:00:00,2024-02-20 22:00:00,Multan,Islamabad,3.37,Documents,Economy,Bus,2246.92,Delayed,Operational,3,3.0,4,0,2,17,9,12,1,1,0,1
DAW01138,2024-02-17 10:00:00,2024-02-17 14:00:00,2024-02-20 00:00:00,Quetta,Islamabad,64.55,Parcel,Economy,Ground,2728.39,Delayed,None,2,4.0,4,0,2,17,10,14,1,1,0,1
DAW01139,2024-02-17 11:00:00,2024-02-17 15:00:00,2024-02-22 01:00:00,Gujranwala,Peshawar,28.08,Documents,Economy,Air,1934.64,Delayed,Weather,4,4.0,4,0,2,17,11,15,1,1,0,0
DAW01140,2024-02-17 12:00:00,2024-02-17 17:00:00,2024-02-20 08:00:00,Peshawar,Faisalabad,45.24,Documents,Economy,Ground,3205.09,Delivered,None,2,5.0,4,0,2,17,12,17,1,1,0,0
DAW01141,2024-02-17 13:00:00,2024-02-17 18:00:00,2024-02-21 21:00:00,Rawalpindi,Hyderabad,34.85,Parcel,Express,Bus,346.73,Delivered,None,4,5.0,2,1,2,17,13,18,1,1,0,0
DAW01142,2024-02-17 14:00:00,2024-02-17 15:00:00,2024-02-21 18:00:00,Gujranwala,Multan,17.69,Parcel,Same Day,Bus,4855.48,Delivered,Operational,4,1.0,1,1,2,17,14,15,1,1,0,0
DAW01143,2024-02-17 15:00:00,2024-02-17 17:00:00,2024-02-21 12:00:00,Rawalpindi,Quetta,62.39,Parcel,Express,Bus,4638.6,Delivered,None,3,2.0,2,1,2,17,15,17,1,1,0,0
DAW01144,2024-02-17 16:00:00,2024-02-17 21:00:00,2024-02-20 05:00:00,Gujranwala,Sukkur,88.26,Parcel,Economy,Bus,4689.3,Delayed,Operational,2,5.0,4,0,2,17,16,21,1,0,0,0
DAW01145,2024-02-17 17:00:00,2024-02-17 21:00:00,2024-02-20 09:00:00,Hyderabad,Karachi,95.93,Parcel,Express,Bus,1952.02,Delayed,Traffic,2,4.0,2,0,2,17,17,21,1,0,0,1
DAW01146,2024-02-17 18:00:00,2024-02-17 21:00:00,2024-02-21 08:00:00,Gujranwala,Islamabad,19.64,Documents,Economy,Bus,2753.08,Delayed,None,3,3.0,4,0,2,17,18,21,1,0,0,1
DAW01147,2024-02-17 19:00:00,2024-02-17 23:00:00,2024-02-20 03:00:00,Gujranwala,Gujranwala,71.88,Documents,Economy,Ground,4779.83,Delayed,None,2,4.0,4,0,2,17,19,23,0,0,0,0
DAW01148,2024-02-17 20:00:00,2024-02-17 22:00:00,2024-02-20 01:00:00,Gujranwala,Peshawar,66.6,Cargo,Overnight,Bus,4531.26,Delivered,None,2,2.0,1,1,2,17,20,22,1,0,0,0
DAW01149,2024-02-17 21:00:00,2024-02-18 01:00:00,2024-02-20 19:00:00,Lahore,Multan,34.67,Documents,Economy,Bus,3993.17,Delivered,None,2,4.0,4,0,2,17,21,1,1,0,1,0
DAW01150,2024-02-17 22:00:00,2024-02-17 23:00:00,2024-02-22 08:00:00,Karachi,Peshawar,2.4,Parcel,Same Day,Ground,2155.19,Delivered,None,4,1.0,1,1,2,17,22,23,1,0,1,0
DAW01151,2024-02-17 23:00:00,2024-02-18 01:00:00,2024-02-21 20:00:00,Sukkur,Quetta,69.13,Documents,Economy,Ground,2908.83,Delayed,Operational,3,2.0,4,0,2,17,23,1,1,0,0,0
DAW01152,2024-02-18 00:00:00,2024-02-18 03:00:00,2024-02-21 13:00:00,Lahore,Multan,94.58,Parcel,Express,Ground,4005.98,Delayed,Weather,3,3.0,2,1,2,18,0,3,1,0,1,0
DAW01153,2024-02-18 01:00:00,2024-02-18 02:00:00,2024-02-20 14:00:00,Quetta,Islamabad,63.4,Parcel,Economy,Bus,1510.46,Delivered,None,2,1.0,4,0,2,18,1,2,1,0,0,1
DAW01154,2024-02-18 02:00:00,2024-02-18 04:00:00,2024-02-23 01:00:00,Sukkur,Lahore,43.81,Documents,Economy,Ground,3206.96,Delivered,Operational,4,2.0,4,0,2,18,2,4,1,0,0,1
DAW01155,2024-02-18 03:00:00,2024-02-18 06:00:00,2024-02-22 16:00:00,Rawalpindi,Peshawar,52.75,Documents,Economy,Bus,4174.08,Delayed,Weather,4,3.0,4,0,2,18,3,6,1,0,0,0
DAW01156,2024-02-18 04:00:00,2024-02-18 05:00:00,2024-02-21 14:00:00,Quetta,Gujranwala,20.36,Parcel,Overnight,Bus,3595.78,Delivered,None,3,1.0,1,1,2,18,4,5,1,0,0,0
DAW01157,2024-02-18 05:00:00,2024-02-18 06:00:00,2024-02-20 23:00:00,Sukkur,Karachi,75.18,Documents,Express,Ground,2501.51,Delayed,Mechanical,2,1.0,2,0,2,18,5,6,1,0,0,1
DAW01158,2024-02-18 06:00:00,2024-02-18 08:00:00,2024-02-21 11:00:00,Hyderabad,Islamabad,74.77,Documents,Overnight,Bus,3006.12,Delivered,None,3,2.0,1,1,2,18,6,8,1,1,0,1
DAW01159,2024-02-18 07:00:00,2024-02-18 12:00:00,2024-02-21 07:00:00,Hyderabad,Gujranwala,14.98,Parcel,Express,Bus,4945.64,Delayed,Operational,2,5.0,2,0,2,18,7,12,1,1,0,0
DAW01160,2024-02-18 08:00:00,2024-02-18 09:00:00,2024-02-21 23:00:00,Faisalabad,Rawalpindi,87.86,Documents,Overnight,Bus,3089.54,Delayed,Weather,3,1.0,1,1,2,18,8,9,1,1,0,0
DAW01161,2024-02-18 09:00:00,2024-02-18 10:00:00,2024-02-20 22:00:00,Peshawar,Karachi,27.28,Parcel,Economy,Bus,3970.97,Delivered,None,2,1.0,4,0,2,18,9,10,1,1,0,1
DAW01162,2024-02-18 10:00:00,2024-02-18 13:00:00,2024-02-21 11:00:00,Hyderabad,Faisalabad,98.23,Parcel,Economy,Bus,3687.7,Delayed,Weather,2,3.0,4,0,2,18,10,13,1,1,0,0
DAW01163,2024-02-18 11:00:00,2024-02-18 15:00:00,2024-02-21 08:00:00,Rawalpindi,Hyderabad,38.6,Documents,Express,Ground,3567.15,Delivered,None,2,4.0,2,0,2,18,11,15,1,1,0,0
DAW01164,2024-02-18 12:00:00,2024-02-18 14:00:00,2024-02-22 11:00:00,Karachi,Islamabad,18.2,Parcel,Express,Bus,3638.57,Delayed,Weather,3,2.0,2,1,2,18,12,14,1,1,1,1
DAW01165,2024-02-18 13:00:00,2024-02-18 15:00:00,2024-02-22 15:00:00,Islamabad,Lahore,35.5,Parcel,Express,Air,2381.17,Delivered,None,4,2.0,2,1,2,18,13,15,1,1,1,1
DAW01166,2024-02-18 14:00:00,2024-02-18 19:00:00,2024-02-20 16:00:00,Faisalabad,Islamabad,44.3,Documents,Economy,Bus,2475.97,Delayed,None,1,5.0,4,0,2,18,14,19,1,0,0,1
DAW01167,2024-02-18 15:00:00,2024-02-18 20:00:00,2024-02-22 08:00:00,Islamabad,Quetta,7.4,Parcel,Economy,Bus,2445.74,Delayed,Operational,3,5.0,4,0,2,18,15,20,1,0,1,0
DAW01168,2024-02-18 16:00:00,2024-02-18 18:00:00,2024-02-21 10:00:00,Gujranwala,Multan,58.03,Documents,Overnight,Bus,359.62,Delayed,None,2,2.0,1,1,2,18,16,18,1,1,0,0
DAW01169,2024-02-18 17:00:00,2024-02-18 22:00:00,2024-02-21 20:00:00,Peshawar,Peshawar,59.96,Documents,Express,Bus,1357.11,Delivered,Mechanical,2,5.0,2,0,2,18,17,22,0,0,0,0
DAW01170,2024-02-18 18:00:00,2024-02-18 21:00:00,2024-02-22 14:00:00,Sukkur,Multan,74.02,Documents,Economy,Ground,941.91,Delayed,None,3,3.0,4,0,2,18,18,21,1,0,0,0
DAW01171,2024-02-18 19:00:00,2024-02-18 21:00:00,2024-02-23 17:00:00,Multan,Multan,3.4,Documents,Express,Bus,4454.94,Delivered,None,4,2.0,2,1,2,18,19,21,0,0,0,0
DAW01172,2024-02-18 20:00:00,2024-02-19 01:00:00,2024-02-23 10:00:00,Hyderabad,Islamabad,54.35,Documents,Overnight,Bus,1519.85,Delayed,Weather,4,5.0,1,1,2,18,20,1,1,0,0,1
DAW01173,2024-02-18 21:00:00,2024-02-18 23:00:00,2024-02-21 15:00:00,Karachi,Quetta,5.76,Parcel,Economy,Ground,864.52,Delayed,Operational,2,2.0,4,0,2,18,21,23,1,0,1,0
DAW01174,2024-02-18 22:00:00,2024-02-19 02:00:00,2024-02-22 20:00:00,Peshawar,Peshawar,70.26,Parcel,Overnight,Bus,774.88,Delivered,None,3,4.0,1,1,2,18,22,2,0,0,0,0
DAW01175,2024-02-18 23:00:00,2024-02-19 00:00:00,2024-02-21 12:00:00,Islamabad,Peshawar,6.04,Parcel,Overnight,Ground,3559.95,Delivered,None,2,1.0,1,1,2,18,23,0,1,0,1,0
DAW01176,2024-02-19 00:00:00,2024-02-19 02:00:00,2024-02-22 13:00:00,Faisalabad,Multan,91.22,Parcel,Overnight,Ground,229.2,Delayed,Weather,3,2.0,1,1,2,19,0,2,1,0,0,0
DAW01177,2024-02-19 01:00:00,2024-02-19 02:00:00,2024-02-23 05:00:00,Hyderabad,Faisalabad,70.36,Parcel,Overnight,Bus,2462.26,Delivered,Weather,4,1.0,1,1,2,19,1,2,1,0,0,0
DAW01178,2024-02-19 02:00:00,2024-02-19 07:00:00,2024-02-23 14:00:00,Rawalpindi,Hyderabad,50.99,Parcel,Express,Bus,770.58,Delivered,None,4,5.0,2,1,2,19,2,7,1,0,0,0
DAW01179,2024-02-19 03:00:00,2024-02-19 04:00:00,2024-02-22 14:00:00,Hyderabad,Quetta,44.43,Parcel,Economy,Bus,4278.38,Delayed,Traffic,3,1.0,4,0,2,19,3,4,1,0,0,0
DAW01180,2024-02-19 04:00:00,2024-02-19 06:00:00,2024-02-22 19:00:00,Faisalabad,Faisalabad,13.5,Documents,Economy,Ground,4800.56,Delayed,Weather,3,2.0,4,0,2,19,4,6,0,0,0,0
DAW01181,2024-02-19 05:00:00,2024-02-19 09:00:00,2024-02-22 10:00:00,Faisalabad,Sukkur,29.45,Parcel,Economy,Bus,4802.02,Delayed,None,3,4.0,4,0,2,19,5,9,1,1,0,0
DAW01182,2024-02-19 06:00:00,2024-02-19 11:00:00,2024-02-21 14:00:00,Multan,Sukkur,86.96,Documents,Economy,Bus,2321.43,Delayed,Traffic,2,5.0,4,0,2,19,6,11,1,1,0,0
DAW01183,2024-02-19 07:00:00,2024-02-19 09:00:00,2024-02-23 22:00:00,Hyderabad,Karachi,90.49,Documents,Economy,Bus,3293.67,Delayed,Traffic,4,2.0,4,0,2,19,7,9,1,1,0,1
DAW01184,2024-02-19 08:00:00,2024-02-19 13:00:00,2024-02-22 16:00:00,Hyderabad,Multan,0.57,Parcel,Economy,Bus,3078.58,Delivered,None,3,5.0,4,0,2,19,8,13,1,1,0,0
DAW01185,2024-02-19 09:00:00,2024-02-19 12:00:00,2024-02-23 12:00:00,Gujranwala,Peshawar,59.62,Documents,Economy,Bus,1880.19,Delayed,Traffic,4,3.0,4,0,2,19,9,12,1,1,0,0
DAW01186,2024-02-19 10:00:00,2024-02-19 11:00:00,2024-02-21 23:00:00,Multan,Islamabad,72.07,Documents,Economy,Ground,2331.51,Delivered,Weather,2,1.0,4,0,2,19,10,11,1,1,0,1
DAW01187,2024-02-19 11:00:00,2024-02-19 14:00:00,2024-02-23 15:00:00,Quetta,Peshawar,62.07,Parcel,Overnight,Bus,508.75,Delivered,None,4,3.0,1,1,2,19,11,14,1,1,0,0
DAW01188,2024-02-19 12:00:00,2024-02-19 14:00:00,2024-02-23 22:00:00,Quetta,Gujranwala,8.63,Parcel,Economy,Air,4019.36,Delayed,None,4,2.0,4,0,2,19,12,14,1,1,0,0
DAW01189,2024-02-19 13:00:00,2024-02-19 17:00:00,2024-02-23 05:00:00,Gujranwala,Gujranwala,22.16,Parcel,Express,Ground,1355.86,Delivered,Mechanical,3,4.0,2,1,2,19,13,17,0,1,0,0
DAW01190,2024-02-19 14:00:00,2024-02-19 19:00:00,2024-02-24 09:00:00,Sukkur,Peshawar,25.41,Parcel,Express,Bus,2410.53,Delivered,None,4,5.0,2,1,2,19,14,19,1,0,0,0
DAW01191,2024-02-19 15:00:00,2024-02-19 16:00:00,2024-02-24 10:00:00,Quetta,Gujranwala,83.26,Documents,Economy,Bus,2506.98,Delayed,Traffic,4,1.0,4,0,2,19,15,16,1,1,0,0
DAW01192,2024-02-19 16:00:00,2024-02-19 21:00:00,2024-02-21 23:00:00,Gujranwala,Lahore,46.59,Documents,Overnight,Bus,2891.42,Delivered,None,2,5.0,1,1,2,19,16,21,1,0,0,1
DAW01193,2024-02-19 17:00:00,2024-02-19 19:00:00,2024-02-21 18:00:00,Lahore,Peshawar,48.94,Parcel,Express,Ground,4125.81,Delivered,None,1,2.0,2,0,2,19,17,19,1,0,1,0
DAW01194,2024-02-19 18:00:00,2024-02-19 23:00:00,2024-02-23 10:00:00,Hyderabad,Karachi,93.52,Documents,Economy,Bus,3521.03,Delayed,Weather,3,5.0,4,0,2,19,18,23,1,0,0,1
DAW01195,2024-02-19 19:00:00,2024-02-19 20:00:00,2024-02-24 01:00:00,Gujranwala,Faisalabad,63.89,Parcel,Economy,Air,3382.7,Delivered,Weather,4,1.0,4,0,2,19,19,20,1,0,0,0
DAW01196,2024-02-19 20:00:00,2024-02-19 22:00:00,2024-02-22 11:00:00,Karachi,Sukkur,89.92,Documents,Economy,Ground,2728.38,Delayed,Operational,2,2.0,4,0,2,19,20,22,1,0,1,0
DAW01197,2024-02-19 21:00:00,2024-02-20 02:00:00,2024-02-24 10:00:00,Hyderabad,Peshawar,45.92,Parcel,Economy,Bus,660.59,Delayed,Weather,4,5.0,4,0,2,19,21,2,1,0,0,0
DAW01198,2024-02-19 22:00:00,2024-02-20 02:00:00,2024-02-23 21:00:00,Lahore,Peshawar,15.37,Parcel,Economy,Ground,2129.64,Delayed,Traffic,3,4.0,4,0,2,19,22,2,1,0,1,0
DAW01199,2024-02-19 23:00:00,2024-02-20 01:00:00,2024-02-23 04:00:00,Lahore,Gujranwala,93.03,Parcel,Express,Bus,4795.12,Delayed,Traffic,3,2.0,2,1,2,19,23,1,1,0,1,0
DAW01200,2024-02-20 00:00:00,2024-02-20 02:00:00,2024-02-22 11:00:00,Islamabad,Lahore,46.14,Parcel,Overnight,Ground,4978.63,Delivered,None,2,2.0,1,1,2,20,0,2,1,0,1,1
DAW01201,2024-02-20 01:00:00,2024-02-20 05:00:00,2024-02-23 11:00:00,Hyderabad,Quetta,18.57,Parcel,Express,Bus,3706.39,Delayed,None,3,4.0,2,1,2,20,1,5,1,0,0,0
DAW01202,2024-02-20 02:00:00,2024-02-20 05:00:00,2024-02-22 12:00:00,Peshawar,Islamabad,30.59,Documents,Economy,Bus,1292.07,Delayed,None,2,3.0,4,0,2,20,2,5,1,0,0,1
DAW01203,2024-02-20 03:00:00,2024-02-20 04:00:00,2024-02-24 18:00:00,Lahore,Quetta,5.55,Documents,Economy,Bus,689.08,Delayed,Operational,4,1.0,4,0,2,20,3,4,1,0,1,0
DAW01204,2024-02-20 04:00:00,2024-02-20 07:00:00,2024-02-24 05:00:00,Karachi,Islamabad,47.1,Documents,Economy,Ground,2190.87,Delayed,Traffic,3,3.0,4,0,2,20,4,7,1,0,1,1
DAW01205,2024-02-20 05:00:00,2024-02-20 10:00:00,2024-02-23 01:00:00,Multan,Hyderabad,85.39,Parcel,Economy,Bus,4311.55,Delayed,Weather,2,5.0,4,0,2,20,5,10,1,1,0,0
DAW01206,2024-02-20 06:00:00,2024-02-20 10:00:00,2024-02-25 02:00:00,Sukkur,Peshawar,93.39,Documents,Economy,Air,3664.95,Delayed,Operational,4,4.0,4,0,2,20,6,10,1,1,0,0
DAW01207,2024-02-20 07:00:00,2024-02-20 10:00:00,2024-02-24 06:00:00,Islamabad,Lahore,93.29,Parcel,Overnight,Bus,4442.68,Delayed,Traffic,3,3.0,1,1,2,20,7,10,1,1,1,1
DAW01208,2024-02-20 08:00:00,2024-02-20 10:00:00,2024-02-23 03:00:00,Multan,Rawalpindi,12.96,Documents,Economy,Bus,3155.73,Delivered,None,2,2.0,4,0,2,20,8,10,1,1,0,0
DAW01209,2024-02-20 09:00:00,2024-02-20 14:00:00,2024-02-25 03:00:00,Islamabad,Gujranwala,38.51,Parcel,Overnight,Bus,825.58,Delivered,None,4,5.0,1,1,2,20,9,14,1,1,1,0
DAW01210,2024-02-20 10:00:00,2024-02-20 15:00:00,2024-02-24 05:00:00,Karachi,Multan,3.31,Parcel,Economy,Bus,751.02,Delayed,Traffic,3,5.0,4,0,2,20,10,15,1,1,1,0
DAW01211,2024-02-20 11:00:00,2024-02-20 14:00:00,2024-02-23 19:00:00,Faisalabad,Gujranwala,85.59,Documents,Same Day,Bus,430.41,Delayed,Operational,3,3.0,1,1,2,20,11,14,1,1,0,0
DAW01212,2024-02-20 12:00:00,2024-02-20 15:00:00,2024-02-25 00:00:00,Hyderabad,Sukkur,36.2,Documents,Express,Bus,2921.98,Delivered,None,4,3.0,2,1,2,20,12,15,1,1,0,0
DAW01213,2024-02-20 13:00:00,2024-02-20 17:00:00,2024-02-22 21:00:00,Gujranwala,Faisalabad,63.3,Documents,Express,Ground,1365.85,Delivered,None,2,4.0,2,0,2,20,13,17,1,1,0,0
DAW01214,2024-02-20 14:00:00,2024-02-20 15:00:00,2024-02-25 09:00:00,Rawalpindi,Sukkur,71.63,Parcel,Economy,Bus,3725.04,Delivered,None,4,1.0,4,0,2,20,14,15,1,1,0,0
DAW01215,2024-02-20 15:00:00,2024-02-20 18:00:00,2024-02-24 01:00:00,Peshawar,Faisalabad,43.27,Parcel,Overnight,Bus,3494.0,Delivered,None,3,3.0,1,1,2,20,15,18,1,1,0,0
DAW01216,2024-02-20 16:00:00,2024-02-20 19:00:00,2024-02-25 08:00:00,Multan,Hyderabad,30.99,Documents,Overnight,Bus,1726.93,Delivered,None,4,3.0,1,1,2,20,16,19,1,0,0,0
DAW01217,2024-02-20 17:00:00,2024-02-20 19:00:00,2024-02-23 00:00:00,Hyderabad,Quetta,96.24,Parcel,Express,Ground,1048.65,Delayed,Traffic,2,2.0,2,0,2,20,17,19,1,0,0,0
DAW01218,2024-02-20 18:00:00,2024-02-20 23:00:00,2024-02-24 14:00:00,Peshawar,Karachi,96.47,Documents,Express,Bus,691.52,Delayed,Weather,3,5.0,2,1,2,20,18,23,1,0,0,1
DAW01219,2024-02-20 19:00:00,2024-02-20 20:00:00,2024-02-24 17:00:00,Faisalabad,Peshawar,29.3,Parcel,Express,Bus,3739.11,Delivered,None,3,1.0,2,1,2,20,19,20,1,0,0,0
DAW01220,2024-02-20 20:00:00,2024-02-20 22:00:00,2024-02-24 11:00:00,Rawalpindi,Rawalpindi,48.22,Parcel,Economy,Bus,2362.12,Delayed,Weather,3,2.0,4,0,2,20,20,22,0,0,0,0
DAW01221,2024-02-20 21:00:00,2024-02-21 01:00:00,2024-02-25 02:00:00,Peshawar,Faisalabad,97.3,Parcel,Express,Ground,1752.94,Delayed,Traffic,4,4.0,2,1,2,20,21,1,1,0,0,0
DAW01222,2024-02-20 22:00:00,2024-02-21 02:00:00,2024-02-24 19:00:00,Peshawar,Multan,0.98,Documents,Overnight,Ground,4311.93,Delivered,Operational,3,4.0,1,1,2,20,22,2,1,0,0,0
DAW01223,2024-02-20 23:00:00,2024-02-21 02:00:00,2024-02-24 21:00:00,Multan,Faisalabad,41.56,Parcel,Economy,Bus,3049.34,Delivered,Operational,3,3.0,4,0,2,20,23,2,1,0,0,0
DAW01224,2024-02-21 00:00:00,2024-02-21 03:00:00,2024-02-23 14:00:00,Quetta,Karachi,10.5,Parcel,Economy,Bus,2686.41,Delivered,None,2,3.0,4,0,2,21,0,3,1,0,0,1
DAW01225,2024-02-21 01:00:00,2024-02-21 05:00:00,2024-02-23 19:00:00,Rawalpindi,Sukkur,51.16,Documents,Economy,Ground,3768.22,Delivered,None,2,4.0,4,0,2,21,1,5,1,0,0,0
DAW01226,2024-02-21 02:00:00,2024-02-21 05:00:00,2024-02-24 03:00:00,Hyderabad,Lahore,2.95,Documents,Express,Air,4114.8,Delayed,None,2,3.0,2,0,2,21,2,5,1,0,0,1
DAW01227,2024-02-21 03:00:00,2024-02-21 04:00:00,2024-02-25 06:00:00,Faisalabad,Sukkur,40.99,Parcel,Economy,Ground,3493.15,Delivered,None,4,1.0,4,0,2,21,3,4,1,0,0,0
DAW01228,2024-02-21 04:00:00,2024-02-21 07:00:00,2024-02-24 01:00:00,Rawalpindi,Hyderabad,22.46,Parcel,Economy,Air,2312.03,Delivered,None,2,3.0,4,0,2,21,4,7,1,0,0,0
DAW01229,2024-02-21 05:00:00,2024-02-21 10:00:00,2024-02-24 01:00:00,Karachi,Lahore,53.56,Parcel,Economy,Ground,2020.63,Delivered,None,2,5.0,4,0,2,21,5,10,1,1,1,1
DAW01230,2024-02-21 06:00:00,2024-02-21 09:00:00,2024-02-25 08:00:00,Quetta,Sukkur,99.6,Parcel,Express,Ground,3903.99,Delayed,Traffic,3,3.0,2,1,2,21,6,9,1,1,0,0
DAW01231,2024-02-21 07:00:00,2024-02-21 09:00:00,2024-02-24 20:00:00,Karachi,Multan,80.15,Parcel,Economy,Bus,2685.95,Delayed,Weather,3,2.0,4,0,2,21,7,9,1,1,1,0
DAW01232,2024-02-21 08:00:00,2024-02-21 09:00:00,2024-02-24 03:00:00,Faisalabad,Gujranwala,84.64,Documents,Express,Bus,3581.05,Delayed,Traffic,2,1.0,2,0,2,21,8,9,1,1,0,0
DAW01233,2024-02-21 09:00:00,2024-02-21 11:00:00,2024-02-24 13:00:00,Multan,Sukkur,63.71,Documents,Economy,Bus,4473.91,Delayed,None,3,2.0,4,0,2,21,9,11,1,1,0,0
DAW01234,2024-02-21 10:00:00,2024-02-21 12:00:00,2024-02-25 12:00:00,Multan,Multan,4.64,Cargo,Express,Ground,4596.28,Delivered,Operational,4,2.0,2,1,2,21,10,12,0,1,0,0
DAW01235,2024-02-21 11:00:00,2024-02-21 16:00:00,2024-02-23 14:00:00,Faisalabad,Multan,21.08,Parcel,Same Day,Air,1533.04,Delivered,Operational,1,5.0,1,0,2,21,11,16,1,1,0,0
DAW01236,2024-02-21 12:00:00,2024-02-21 13:00:00,2024-02-25 18:00:00,Islamabad,Gujranwala,92.54,Parcel,Economy,Ground,1101.87,Delayed,Operational,4,1.0,4,0,2,21,12,13,1,1,1,0
DAW01237,2024-02-21 13:00:00,2024-02-21 14:00:00,2024-02-26 11:00:00,Faisalabad,Lahore,36.93,Parcel,Economy,Bus,1454.18,Delivered,None,4,1.0,4,0,2,21,13,14,1,1,0,1
DAW01238,2024-02-21 14:00:00,2024-02-21 15:00:00,2024-02-24 17:00:00,Quetta,Quetta,10.81,Cargo,Overnight,Bus,3806.58,Delivered,None,3,1.0,1,1,2,21,14,15,0,1,0,0
DAW01239,2024-02-21 15:00:00,2024-02-21 16:00:00,2024-02-23 18:00:00,Lahore,Islamabad,70.39,Parcel,Economy,Bus,1976.28,Delayed,None,2,1.0,4,0,2,21,15,16,1,1,1,1
